Text,Category
intrinsically,1
interesting so i started to learn about,1
daily rhythms which i never heard of and,1
one way to learn about daily rhythms,1
in animals or anything is via the early,1
days of fruit fly research,1
studying rhythms albeit not genetically,1
but then after,1
college and then after grad school i,1
i went to caltech to be a postdoctoral,1
because that was becoming,1
more and more necessary and one of my,1
lab mates was the person who started the,1
entire,1
genetic approach to studying rhythms he,1
was a grad,1
student there in that lab at caltech and,1
and i got to know him very well because,1
we had personal,1
interests that overlapped,1
in rock and roll music and profanity and,1
beer drinking and,1
but in addition he had done this phd,1
thesis,1
research on rhythm on genetic,1
taking a genetic approach to study daily,1
rhythms and i perked up because it was,1
superb research,1
as such but also i i understood,1
what he was doing and why because i had,1
by a pure,1
coincidence been exposed to rhythmic,1
phenomenon,1
a few years before in drosophila there,1
there's a drosophila,1
species called drosophila melanogaster,1
that's the species which is studied,1
in such a heavily genetic manner which,1
has led to five nobel prizes,1
melanogaster but there's another,1
there's many drosophila species and one,1
of them believe it or not is called,1
drosophila,1
pseudo-obscura it's only pseudo obscure,1
apparently,1
and it's the species that was used going,1
back to the,1
middle of the previous century and,1
before,1
the species used to study rhythms,1
although not genetically,1
because you can't there's not much,1
genetic background,1
involving pseudo obscure it's all,1
melanogaster that's the species that,1
morgan,1
lab pioneered and started to generate,1
all this,1
genetic information and genetic,1
materials,1
there's more known about drosophila,1
melanogaster,1
than the sum total of all genetic,1
knowledge,1
about any organisms any and all,1
organisms,1
and of course the genomics is completely,1
known in drosophila melanogaster,1
that's the species they chose to do,1
genomics,1
in terms of fruit flies because there's,1
so much,1
additional genetic knowledge going back,1
more than 100 years,1
nobody uh uh nobody knows this nobody,1
needs to know but,1
morgan somebody at morgan celeb noticed,1
an anatomical anomaly for one individual,1
fly back in 19,1
before just before 1910 some people,1
claim it's the famed white eye mutant,1
that's false it was a mutant on the back,1
end of the fly which had an,1
anomalous slightly anomalous appearance,1
it was a mutant called with which says,1
nothing,1
and that's long disappeared nobody,1
studied it much the white eye mutant,1
became,1
famously studied by morgan,1
himself and especially his students,1
in fact one reason that the first clock,1
gene,1
that was identified molecularly could be,1
identified was because it is located,1
very near the white gene and that part,1
of the,1
fruit fly genome in melanogaster is one,1
of the most,1
heavily studied subsets of the genome,1
there's vast amounts of genetic,1
knowledge,1
about it which permitted it to be,1
isolated molecularly,1
so this is another example of how,1
our predecessors unbeknownst to them at,1
the time and unbeknownst,1
to us when we were doing it we couldn't,1
have done anything,1
without all this background,1
Is circadian rhythm a sort of sixth sense for living on earth?,1
we're not aware of all of our senses,1
we're aware of,1
sights and sounds and visual inputs,1
we're not aware of another sense which,1
is the sense of balance,1
which is a mediated by sensory,1
and central nervous system and by a,1
loose analogy,1
what you said about rhythmicity being,1
something of a sixth sense we're unaware,1
of our daily fluctuations most of them,1
but they seem because they're so,1
widespread,1
for a given organism and among organisms,1
they're so ubiquitous that they seem as,1
if they must be,1
important and it must have been,1
important for life,1
when it arose on this planet over three,1
billion years ago,1
to cope with,1
the location of this body in the solar,1
system,1
some people and many scientists are,1
aware of,1
the revolution of the earth and changes,1
in,1
seasonal changes and also the rotation,1
of the earth,1
which creates these relentless 24-hour,1
cycles,1
and and so to cope with mostly,1
fluctuations between light and darkness,1
which occurs in most parts,1
of the earth all year except like in,1
northern sweden,1
um but some people say wait a minute,1
these are changes in the seasons i say,1
yeah but the cycles are still,1
24 hours yes there's different amounts,1
of darkness,1
in the winter compared with the summer,1
like here when it gets dark at three,1
there are 1500 should have it,1
but it's still a 24-hour cycle and it's,1
relentless,1
and so it seemed as if to cope with,1
these relentless environmental cycles,1
that the origin of life had to so code,1
Did the universality of clock genes pave the way to the discovery?,1
[Music],1
that's a cavalier argument that can be,1
made,1
about the fact that the clock genes and,1
clock,1
mechanisms are so similar,1
from microbes to mammals which is,1
one of the consequences of our,1
kick starting a molecular genetic,1
approach,1
which then people are found similar my,1
god these fruit flight clock genes are,1
everywhere,1
and there's not 700 of them per species,1
there's maybe a dozen core clock genes,1
that's tractable that can be figured out,1
knock himself when he was finding his,1
he found three remarkable mutants out of,1
two thousand tries,1
that's better than zero but what if he,1
found,1
four 400 what do you how do you cope,1
with,1
this avalanche of novel,1
it was just three tractable,1
and that's how the whole clock molecular,1
genetics,1
story unfolded he said it is a,1
crucial uh dozen or so,1
low double figures worth of clock,1
factors,1
genes and their products which are,1
proteins which are acting and,1
interacting,1
to form and operate the daily clock in,1
cells,1
including ourselves including especially,1
in our brain,1
so this was we are fortunate to study a,1
phenomenon which is a,1
interesting and be tractable,1
what if we were going to have to deal,1
with a network of,1
hundreds of interacting genes we would,1
be,1
floundering around for decades and but,1
we could,1
platform my god when mike mike young who,1
did,1
amongst the best work we all put our,1
findings together we said my god you,1
know we have something like,1
70 mutants but,1
and they could define 70 genes which is,1
a nightmare,1
but the 60 70 mutants defined,1
10 genes that means when you,1
hit a gene and get a novel rhythm,1
problem with your new mutant it's a gene,1
that which was hit before,1
and he said wow,1
and that's that's just a good fortune,1
because we didn't set up the,1
organisms to be that way we had to find,1
out if that was the case which we did,1
all along the way finding out more than,1
we ever intended,1
but the whole thing was just extremely,1
good fortune all the way back to when,1
this guy,1
taught me about rhythms because he,1
didn't know anything about evolution,1
which was the course,1
[Music],1
How would you describe your collaboration with Michael Rosbash?,1
well we were we met,1
in the middle of the 1970s shortly,1
before he came to,1
brandeis university i had already come,1
there,1
a short time before we met he was going,1
to join the faculty one about one half,1
year after i did,1
and he came to meet me when he made a,1
trip,1
to kind of help him gear up to start his,1
job a little later,1
and he came to meet me i never heard of,1
him he was just a post-doc,1
nobody's ever heard of those people and,1
he,1
told me that he was coming to brandeis,1
to do research in molecular biology,1
study populations of dnas and rnas,1
rnas being the primary gene products and,1
i knew about that kind of research,1
because i had been instructed about it,1
when i was in grad school,1
i found it very interesting and so it,1
wasn't like he said i'm going to study,1
this,1
and i might have said in another,1
situation,1
i don't know what you're talking about i,1
don't care go away,1
no i said oh that's interesting i'm i'm,1
glad there's going to be somebody on the,1
faculty doing that work,1
and he said well i hear that you work on,1
fruit fly genetics,1
and behavior genetics and neurogenetics,1
i said yes that's what i'm trying to,1
start doing,1
he said well but none of that's,1
molecular i said no,1
of course not it can't be it was the mid,1
70s,1
he said but maybe we maybe we could join,1
forces,1
later in life and,1
merge my molecular expertise with your,1
genetic biological neural behavior,1
i said sure let's pencil that in,1
for eight years,1
astoundingly we did,1
start to work together in the early mid,1
80s as he,1
imagined but at the time when he,1
proposed this upcoming conceivable,1
scenario,1
it did not and could not have had,1
anything to do with,1
anything particular but what we mutually,1
decided to do was to join forces to work,1
on rhythms,1
genetically and molecularly um,1
but along the way we were fortunate we,1
we got to be fairly close as colleagues,1
and friends,1
because this is similar to me in the,1
great ron konopka,1
ross fish and i had similar outside,1
interests,1
especially sports and especially,1
profane misbehavior which we did,1
often in the planned ways and thought it,1
was very funny nobody else did,1
we did and sometimes spontaneous,1
misbehavior and uh and pop music,1
and getting together in groups and to,1
carouse and drink beer and watch sports,1
and movies and,1
and so along the way in the through the,1
70s into the early 80s,1
we couldn't help occasionally mention,1
to each other about research related,1
matters,1
that had to do with his interest and my,1
interest and i,1
i couldn't help mention to anybody that,1
i knew about,1
konopka's incredible breakthrough in,1
in the caltech which i knew about,1
and i've gotten to know konopka quite,1
well personally,1
but neither raspberry at the time 70s,1
had,1
any interest in doing these things,1
anything having to do with canopicas,1
genetic what we call chronogenetic,1
discovery,1
taking a genetic approach to study,1
rhythms and,1
potentially to study the clockworks,1
which happened and nobody even knocked,1
himself couldn't have imagined that,1
where it would go 80s and beyond,1
in part because kanopka left science,1
prematurely,1
retired when he was in his 40s of all,1
things,1
but anyway so when we decided to work,1
together we had a personal connection,1
and rash himself couldn't everybody,1
would agree that what konopka had,1
done and found was fascinating we said,1
let's,1
springboard off that which is what mike,1
young independently did the same thing,1
young knew about kenobi's discovery,1
back in this late 70s when he was a grad,1
student,1
and he independently said gee if this,1
rhythm genetic biblity boo is going to,1
really,1
mean something more broadly,1
more broadly based and deeper it's got,1
to go molecular,1
it can't be just mutants and rhythmic,1
attributes alone it's got to go,1
molecular which is correct,1
i mean every imaginable i mean jesus the,1
nobel prize awarded to drosophilas in,1
the mid-90s this,1
stemmed from mutants but it was because,1
those,1
mutants pointed to genes which went,1
molecular,1
that those three were awarded the nobel,1
prize,1
they went molecular in fruit flies and,1
then people used those,1
molecular materials to found that there,1
were similar genes,1
all over the place and that's why the,1
work of those three drosophilas,1
became so significant,1
involving work that they didn't even do,1
but they promoted,1
in starting with this humble little,1
insect and that's the same thing in the,1
rhythm business,1
our the clock genes identified in,1
drosophila,1
people now were starting automatically,1
without even thinking about it looking,1
for molecular relatives,1
in other like mammals and not expecting,1
to find them maybe they didn't even want,1
to find out what they did,1
so our work became much more significant,1
than we would have ever,1
imagined at least in part thanks to the,1
work of others,1
who went to school on our findings and,1
materials,1
i i found it a privilege to study,1
rhythms because they're so interesting,1
they just,1
are for i think for anybody,1
that lots of science is gibberish,1
rhythms are not to go to work we were,1
trying to do,1
serious rhythm studies on a given day,1
but,1
in the back of our minds if we had any,1
minds was that,1
this is just enjoyable to study,1
something that,1
is truly interesting biological clocks,1
daily rhythms every day all day and the,1
next day and the next and the next and,1
the next,1
and it the more i got into rhythm,1
research the more i realize that they're,1
universal,1
every category of organism has,1
biological clocks so,1
and some phenomenon of course,1
are limited only to certain types of,1
organisms,1
they're esoteric rhythms are not,1
Necessary,1
Official interview with Svante,1
foreign,1
Where does your passion for science come from?,1
for science come from so I,1
really don't know where my passion from,1
science comes from I think my initial,1
passion was much more for ancient,1
history or archeology here in Sweden,1
where I grew up and for egyptology where,1
my mom took after my mom took me to,1
Egypt when I was 13 or 14 years old and,1
then later I came to science and,1
realized that one could fuse aspects of,1
science with this interest for our past,1
both historical past events and,1
evolutionary paths,1
Was there a particular person that influenced you?,1
was there a particular person who,1
influenced you,1
so I think the person that was most,1
important to me when I grew up was,1
clearly my mother since I grew up alone,1
with my mother in a suburb of Stockholm,1
and I think what was very important was,1
that she well she had a sort of great,1
respect and passion for school work and,1
learning and she took my nerdy interests,1
very seriously when I got interested in,1
ancient Vikings or so she took me to the,1
museum she would take me around to look,1
at runic Stones around the Stockholm and,1
measure them right up what was on them,1
and so on and then she took me to Egypt,1
and where I discovered sort of,1
fascination of with ancient Egypt and I,1
think,1
one thing that also my mother gave me,1
was probably sort of taking life as it,1
comes because she had of course been,1
uprooted by the second world war in,1
Estonia and had to flee to Sweden and,1
arrived here in 44 when she was 18 years,1
old or 19. and many many of her,1
classmates did not survive the war,1
so I think a little bit she took,1
sort of every day as a gift as I think,1
all of us should do actually,1
"How important are teachers, and a good learning environment?",1
how important to teachers and a good,1
learning environment,1
so I grew up in Burger Boston uh,1
part of Stockholm where one at that time,1
at least was not necessarily expected to,1
go to university and I think it were a,1
few teachers for example that was were,1
quite important to me I remember a,1
teacher of physics at Paris who,1
also noticed my interest in ancient,1
things and would even he collected,1
Antiquities and took your summer long,1
and showed me at a school for example,1
and this thing of feeling that your,1
interest was taken seriously by your,1
teachers was quite important,1
yes and I think it's important in a more,1
research setting I think to try to have,1
an atmosphere where everybody in the,1
team can have ideas that they bring in,1
that you're not afraid of saying,1
something stupid or so that you,1
realize that nine of ten ideas that come,1
are probably wrong and stupid but in,1
order to get that tense idea that's,1
really brilliant you have to have an,1
atmosphere where all the things are,1
brought to the table all ideas are,1
expressed,1
What qualities do you need to be a successful scientist?,1
teased you need to be a successful,1
scientist,1
that it was hard to say what do you need,1
to be a successful scientist because,1
there are if you want many different,1
things that you need to come together,1
perhaps and they're also very different,1
ways to being a successful scientist,1
there are some people that are extremely,1
smart for example and that is important,1
there are other people that are very,1
knowledgeable and really learn from what,1
other people are done there are people,1
that bring together combinations of,1
knowledge that otherwise no one brings,1
together that can be very fruitful I,1
think one cool thing with science,1
actually is that there's not just one,1
way to be a good scientist,1
What do you enjoy about science?,1
what do you enjoy about science,1
well then if you then think about,1
science it's of course driven I think by,1
questions and interests you have for,1
example to sort of see if we can go back,1
in time and see how our genomes or DNA,1
sequences have changed over time,1
but then once you Endeavor on that of,1
course science is is a collective effort,1
so it's very much a social thing where,1
you work in a group try to assemble the,1
people with different competences and,1
make sure that these people get along,1
with each other and that one can,1
together sort of work towards a goal and,1
that's in a way what I find probably,1
most stimulating every day is,1
this going together after something,1
How are competition and collaboration related?,1
how a competition and collaboration,1
related and then many people talk about,1
competition in science and in some sense,1
I don't think that that's,1
an important factor it's a human,1
Enterprise competition comes into it of,1
course but it's not the driving force,1
for us I think it's really going after a,1
question and competing with yourself in,1
a way trying to do is as well and as,1
quickly of course as you can,1
What advice would you give to a student or young researcher?,1
to a student,1
student,1
and it's sort of hard to say what advice,1
would you give to,1
the younger scientists that enter the,1
field I think following your passion and,1
your interests is important because it's,1
generally automatically the case that if,1
you're really interested in something,1
you tend to do it well just because you,1
put in a lot of effort because you find,1
it really interesting so you should,1
follow the things that you are,1
interested in then at least you have a,1
good time while you do it what's to say,1
How do you cope with failure?,1
how do you cope with failure and of,1
course there are sort of many challenges,1
and failures and setbacks on the way,1
I think if you hold your sort of gaze on,1
what you want to achieve you can sort of,1
overcome that rather rapidly because,1
generally start thinking about the next,1
experiment what can you do to sort of,1
and you always live in the Grand,1
Illusion that the next thing will solve,1
everything that you do,1
What are the key implications of your research?,1
what are the key implications of your,1
research and our research is then,1
curiosity driven if you like we want to,1
find out what happened to our ancestors,1
in the past,1
so we have been able to study the,1
genomes of our closest evolutionary,1
relatives neanderthals and we discovered,1
distant relatives and Neanderthals that,1
lived in Asia the Denis Evans and found,1
that they contributed to the gene pool,1
of people today that many people today,1
if your roots are outside Africa carry,1
genetic variants that come from these,1
earlier forms of humans and that these,1
variants genetic variants influence our,1
biology today influence our,1
susceptibility to disease or our sense,1
of pain or many other things,1
What's the relationship of Neandertals to modern humans?,1
what's the relationship of Neanderthals,1
to modern humans and of course now when,1
we have the genome our closest,1
evolutionary relative,1
we can sort of look for genetic changes,1
that are unique to neanderthals and that,1
are unique to fully modern humans that,1
happen in our ancestors during the last,1
half million years and spread to,1
everybody almost everybody today so we,1
can have this catalog of sort of the,1
genetic changes that make our genome,1
unique,1
and a research direction that is now,1
becoming very exciting is to try to,1
understand which of these may have,1
functional consequences,1
which of these changes May influence,1
things such as why modern humans became,1
millions and eventually billions of,1
people spread over the entire planet to,1
spread over open Oceans Where You Don't,1
See land on the other side and came to a,1
point today where we influence much of,1
the biosphere actually,1
What makes us uniquely human?,1
what makes us uniquely human,1
can of course asks what makes modern,1
humors unique and that is these things I,1
think that we and not these other forms,1
of humans became very numerous started,1
having technology and culture that,1
changed very rapidly and and became so,1
numerous that we probably just absorbed,1
these earlier forms into our population,1
at least that's probably a large,1
part of why neanderthals for example,1
disappeared we are beginning to learn,1
so I think the really big question is to,1
understand in the future what that may,1
have been it could have been even,1
something more about sociality that we,1
have the ability to form big societies,1
and transmit much of our knowledge to,1
the Next Generation that in reality,1
humans are quite unique in that we spend,1
almost the first third of Our Lives,1
absorbing all the knowledge that,1
previous generations have generated and,1
then we build on that so some people,1
talk about this ratchet effect that in,1
each generation we sort of develop our,1
culture and Technology further so I,1
think somewhere there is probably in the,1
future going to be the key what's that,1
modern humans apart so much,1
How did you celebrate the news of your Nobel Prize?,1
how did you celebrate the news of your,1
Nobel Prize when there was an,1
announcement of this at the beginning of,1
October it was a great surprise to me I,1
must say,1
and was a surprise I think to many,1
people in our Institute and to many,1
people in in the field I think it feels,1
so good also because it's sort of a,1
recognition of this entire research,1
field,1
um and yes there was a lot of,1
celebrations also in the Institute,1
immediately actually taking place and it,1
was amazing how many people take who,1
wrote to me people from far back in my,1
life that took this as an occasion to,1
contact me again and that was a lot of,1
fun how is it returning to Stockholm to,1
"How is it, returning to Stockholm to receive the prize?",1
receive the prize,1
what should I say emotional to be back,1
in the city that I grew up in,1
unfortunate to say my mother is not,1
around anymore to experience this and,1
it's of course a sort of amazing feeling,1
also to realize that exactly 40 years,1
ago my father received the same price,1
here,1
foreign,1
[Music],1
Will anything special happen when you return to Germany?,1
will anything special happen when you,1
return to Germany,1
well and so when I have survived this,1
week here we will have a party for for,1
the institute at the oldest techno club,1
in East Germany actually which is not,1
far from our Institute The Distillery in,1
leichtig,1
What environments help with creativity?,1
what environments help with creativity,1
an amazing thing in my career I've been,1
the opportunity that came in the mid 90s,1
to take part in the founding of this new,1
Max Planck Institute in Leipzig in East,1
Germany,1
and there was a chance to think about,1
how should one create an Institute and,1
how should one do anthropology in the,1
future,1
so the question that we sort of United,1
The Institute from many many disciplines,1
that moved there was around what makes,1
humans unique in different genetically,1
biologically behaviorally and so on,1
and it was also a chance to create a,1
building and an environment to bring,1
people together,1
and of course science is very,1
International many people come from all,1
over the world to work with us and have,1
much of their life in the Institute so I,1
think it's also seen very important to,1
sort of have things like a sound on the,1
roof or a climbing wall or things you,1
can do together things that are not,1
about the science that you can do,1
together to bring people,1
to talk to each other all to people from,1
different disciplines that work in,1
different departments why is diversity,1
Why is diversity Ã¢â‚¬â€œ of all kinds -in science important?,1
of all kinds important in science often,1
what is important for the progress of,1
science is to bring different,1
perspectives and opinions together that,1
can be very useful to bring people with,1
different backgrounds and experiences,1
together it's often in the sort of,1
combination of disciplines and,1
knowledges that new things emerge that,1
said I think it's very important that,1
each individual is very rooted,1
in their own area of expertise and then,1
interact with other fields so to say,1
they have to be expert in something to,1
appreciate what the other people do can,1
Can you tell us about the object that you are donating to the Nobel Prize Museum?,1
you tell us about the object that you're,1
donating to the Nobel Prize Museum they,1
of course want you to donate some object,1
to the Nobel Prize Museum here,1
and after some thought I decided to give,1
them two books sort of dictionaries of,1
science that my father gave me in 1971,1
when I decided to not study science in,1
in school and rather go for Latin and,1
ancient things it was a little,1
disappointed with that and gave me these,1
books I think to sort of say I should,1
keep at least an ion science still,1
so they sort of remind me about that yes,1
that happened I did come back to science,1
and it's sort of a little link back to,1
my dad also,1
Foreign,1
Did you always plan on studying medicine?,1
I can remember the day of choosing,1
medicine the headmaster rather austere,1
figure came into the chemistry classroom,1
and said Ratcliffe could I have a word,1
and I followed her out of the classroom,1
he said Radcliffe I think he should,1
study medicine he wasn't the sort of guy,1
you challenged so I said yes sir and,1
that's what we did we struck out,1
chemistry and wrote medicine on the,1
University forms and that's where I,1
ended up in medicine I've liked it,1
although we never quite knew whether he,1
thought I would be bad chemist good,1
chemist or about doctor and to be,1
perfectly clear I don't think we know,1
that now well I think medicine has so,1
What do you enjoy about medicine?,1
many facets I've done several of them,1
I've worked in in research in Discovery,1
Science as you know and that's why I'm,1
here today but that wasn't my medical,1
part I trained as a kidney specialist,1
I've done a lot of acute diagnostic,1
medicine that's quite fascinating quite,1
challenging I enjoyed that bedside,1
teaching of medical students I think,1
it's a breadth of of Medicine that,1
that's so fascinating there's the,1
science of course is quite a different,1
way of life and I had the great good,1
fortune of being able to practice,1
medicine and be a scientist,1
How do you deal with failures?,1
we're just carrying on I'd have to,1
correct the first people have asked me,1
were there you Rica moments in your work,1
there were there were several they were,1
not sheer brilliance they were stumbling,1
around and eventually recognizing that,1
something that had been actually almost,1
obvious was there before you in biology,1
I'm not talking about chemistry physics,1
they're quite different subjects but,1
biology is is very complicated you're,1
made by Darwinian evolution you're not,1
actually a logical way of doing what you,1
do you are fit for purpose so it doesn't,1
help to be terribly clever to be,1
absolutely brilliant to do be terribly,1
logical just have to do experiments and,1
observe the results and draw your simple,1
conclusions from those experiments that,1
that's what we do well I someone was,1
Did anyone influence you?,1
very kind to me and the start of all,1
this was to David whether all I had a,1
slightly unusual entry to this I I I'm a,1
physician I trained as a physician and I,1
had this idea to work on erythropoietin,1
which is a little bit unusual that was,1
very important because it's a relatively,1
small field and that I needed someone I,1
needed an institute I needed an,1
infrastructure which actually knew about,1
molecular biology and David Weatherall,1
and also John Bell who had one of the,1
labs in David's Institute very kindly,1
taught me the technology that was,1
necessary for the molecular approach to,1
erythropoietin regulation so there were,1
very important people I did just qualify,1
the the the the word mentor they the the,1
people were helpful were those who built,1
confidence now in some respects a mentor,1
is someone who might guide you to the,1
right field or the right area I don't,1
think that's very good because it,1
almost certainly will guide you to fill,1
this already occupied by others so,1
they're really helpful people are those,1
give you the confidence but allow either,1
completely free choice that was,1
important to me that people were kind to,1
me in that way I think it's a I've had a,1
What would you say to a young person going into science?,1
terrific time in science medicine so I,1
recommend it to anyone really as I said,1
just now the accent is on find your own,1
question you must do that you have to,1
acquire the technical knowledge but the,1
application is yours you own your,1
destiny do your own thing,1
confidently they're often rather,1
unreasonable people you know that you,1
know that reasonable people don't,1
discover the North Pole they don't,1
discover the South Pole they don't cross,1
deserts climb mountains and they don't,1
discover well to a first approximation,1
they don't discover things in science,1
but most of those scientists are in in,1
some way unreasonable people who don't,1
fit the mold and I guess for the young,1
people it's important to support them in,1
their unreasonable behavior someone will,1
always say it's not worth doing it's,1
going to be done by other people that,1
can't be done all sorts of reasons for,1
not doing research there's only are the,1
unreasonable people who really take it,1
on and also since I have an experience,1
in university the management I was head,1
of department for a while heads of,1
department have to know that often the,1
most awkward people in their department,1
are the most productive I feel careful,1
How did you react to finding out you had been awarded the Nobel Prize?,1
I'm there I'm a scientist that's one,1
yeah so we would like to be sure of our,1
facts so I was listening very carefully,1
make sure it really was Thomas Feldman,1
on the telephone before I I was,1
completely convinced of course there was,1
collateral evidence coming quite quickly,1
and in the announcement over the web and,1
and in all sorts of congratulatory notes,1
my friends and others very quickly saw,1
then realized probably true I had in,1
fact got it,1
well oxygens live essentially powers the,1
Can you describe your Nobel Prize-awarded discovery?,1
fuel of metabolism which the cells need,1
to grow to make new molecules you need,1
it for the energy of movement,1
practically everything the body does,1
needs energy and that energy comes from,1
essentially the burning combustion of of,1
oxygen that level of oxygen to support,1
the energy needs but not to cause,1
trouble has to be precisely right so we,1
discovered a system akin to a thermostat,1
for temperature but for oxygen by which,1
the cell sends the level of oxygen and,1
make hundreds or thousands of responses,1
to adjust their metabolism their,1
behavior in many many ways to the level,1
of oxygen or to adjust the level of,1
oxygen to what they need both types of,1
adjustment is the practical use of our,1
What practical uses are there for your discovery?,1
research well I think the researchers,1
we've been very fortunate we didn't,1
anticipate that we would find as the,1
oxygen sensor an enzyme an enzyme is a,1
biological catalyst and these enzymes,1
are often the targets of drugs and this,1
enzyme your oxygen sensing enzyme is a,1
classical drug target and that means,1
that we can alter that thermostat for,1
oxygen with a drug mimic the body's,1
natural response say to low oxygen and,1
improve the adaptation diseases which,1
involve low oxygen and many many,1
diseases have low oxygen hypoxia we call,1
it as a component so anemia for instance,1
can be improved by drugs which mimic,1
hypoxia make the body think it's as less,1
oxygen and move up the level of red,1
blood cell production and those drugs in,1
fact are are undergoing,1
what we call late stage trials in the US,1
and Europe there are actually licensed,1
for the treatment of the anemia,1
complicating kidney disease which is due,1
to low erythropoietin levels in in in,1
Japan and and China of course with all,1
new drugs there are uncertainties and,1
we'll know over the next so many years,1
whether this is a blockbuster cure for,1
all sorts of low-oxygen diseases or,1
whether it's difficult to do that safely,1
and the indications have to be,1
restricted I think there's a good,1
Is there good balance between basic and applied research in medicine today?,1
balance you asked about basic research,1
versus applied research research has to,1
start with the basic facts actually,1
would prefer to call it passion driven,1
research I've heard a lot of terms for,1
this curiosity division driven bottom up,1
basic research I don't think they convey,1
to the average person the reasons why we,1
do this we discover things that's what,1
we like to do we get passionate about,1
doing it and this is an important,1
principle that people work in this way,1
and they find things out that knowledge,1
long as it's secure knowledge other,1
people build on in often quite,1
unexpected ways and and our work was was,1
really unexpected we started to work on,1
erythropoietin we found this general,1
system that was a surprise to our,1
surprise also it was an enzyme that that,1
could be targeted by drugs so those are,1
all examples of passion driven research,1
that turned out to have that utility,1
that song that society is rightly,1
seeking but I'm as you see I'm I'm,1
believe things to begin with that basic,1
principle get the knowledge right and,1
many people can build on it,1
"In 2000, David Boies appeared before the Supreme Court in the case of Bush v. Gore.",0
in Bush v Gore you had sort of the highest stakes that you can in a,0
politically related case that was a case in which the presidency of the United,0
States was on the line and as someone,0
who as I said earlier it would have been a American history teacher if I hadn't been a lawyer just being present at that,0
debate and that litigation that controversy was exciting but it was it,0
was particularly exciting to be part of that legal battle because it was such a,0
critical battle for the American people the our country our culture and our law,0
it was in some sense is more important than we knew at the time I think that at,0
the time I don't think most of us fully appreciated the difference to this,0
country and to the world that it made as to whether a George W Bush or Al Gore,0
was going to become president but what we did know is that it was a momentous,0
decision and it was a decision where for the first time in American history the,0
United States Supreme Court decided a presidential election there'd been one,0
election in the past where three members of the court had participated in a,0
government commission three senators three congressmen and three Supreme Court justices had assembled together to,0
decide the results of the 1876 election but never had the Supreme Court as a,0
court weighed in to decide a presidential election and particularly,0
not on a partisan basis Al Gore won the popular vote which in every other,0
democracy is the vote but of course in the United States we have what I call,0
Villa is Electoral College where each state gets a certain number of electoral votes and those go with two small,0
exceptions those go all all to one candidate so if somebody wins,0
California by 50.000 zero one percent,0
and somebody loses California by forty,0
nine point nine nine nine nine percent what happens is all of California's,0
electoral votes goes to the winner so you know winner-take-all situation you,0
can get a situation where somebody wins by the popular vote but doesn't get a majority of electoral votes in the 2000,0
election it was clear Gore won the popular vote but and the electoral votes,0
he needed for more electoral votes to be elected Florida had and I don't remember,0
the exact number but had many times more than what he needed but if he lost Florida because he lost all of Florida,0
votes Bush would be elected president so the election really came down to Florida,0
all the other states had been decided Florida was still undecided and there were only a few hundred votes that,0
separated the two candidates and what Florida law provided and had provided,0
for eighty years is that in those cases you have a manual recount of all the,0
ballots and the reason for that is that Florida has four different kinds of vote,0
counting machines they're four different machines that are used to record votes in different parts of the state in order,0
to make it all equal you've got to have a recount then it allows people to have,0
a consistent result which is what the manual recount is designed to do and we,0
had litigation in Florida as to whether or not we would get that manual recount,0
and Florida Supreme Court ultimately held yes there has to be a statewide,0
recount we're going to recount the entire state to be fair and we're going,0
to decide the winner based on the actual voter intent of the,0
particular ballots that was what Florida law had always been the bush camp,0
appealed back to the United States Supreme Court and they had two arguments one argument was a legal argument that,0
said the Florida courts can't do that because only the Florida Legislature can do that the Supreme Court rejected that,0
argument 6 2 3 they also however argued that the vote,0
count ought to be stopped because it somehow violated the Equal Protection Clause that decision was five to four,0
against us and it was a decision that the Supreme Court initially made on a,0
Saturday without ever hearing argument they heard argument two days later and,0
and came out with the same result but they initially stopped the vote County before they even had an argument over,0
the very bitter dissent of four of the justices but in our legal system when,0
this United States Supreme Court makes a decision that's the end of the road,0
there wasn't anything else you can do it was a tough time it was a frustrating time it was disappointing time and as I,0
say I think as time has gone on I think you know people have moved on from that,0
and I think that's the right thing to do but I think we will always wonder how,0
the world would have been different how our country would have been different,0
how the economy would have been different how international relations would have been different the lives that,0
might have been saved the treasurer that might have been saved if Supreme Court,0
had ruled 5-4 in favor of Gore as opposed to 5-4 in favor of Bush it was,0
clearly a very important case it was clear that it was a very very important case important to who became president,0
but also important to the integrity of our law and the way we resolve disputes,0
now I think that I think that the case,0
fortunately is not going to be a precedent for future elections I think I,0
think I think everybody is sort of learned in retrospect the lesson that the supreme court ought not to be play,0
that kind of role and indeed even in the Supreme Court decision itself it says in,0
effect this isn't a precedent for the future so I think that the long-term,0
damage that the case does to our law is not going to be is not going to be significant four of the justices wrote,0
very very strong dissents they're a passionate dissents and and obviously,0
the sense that I agreed with on the other hand again one of the things that,0
I think is is critically important is our belief in and our allegiance to the,0
rule of law and when the Supreme Court makes a decision I think we we accept it,0
and move on,0
Perry v. Hollingsworth...,0
Nate California passed so-called Proposition 8 that banned marriage,0
between anybody of the same sex this declared that marriage was limited,0
to a man and a woman and that was contrary to what California law had been,0
immediately preceding that because the California Supreme Court earlier in 2008,0
had declared that under the state constitution any loving couple had a,0
right to get married now when that was changed that deprived,0
gay and lesbian citizens the right to get married and Ted Olson and I brought,0
