Text,Category
actually they you know all my clients they choose me no they come to me i don't look for them,0
and i know that's not what you meant but just to be clear that uh you know they,0
come to me uh and and i of course can't take every case but i,0
do think very carefully about each one see if if this is the case that i should take,0
um and so yes i do represent the person who generally has had no powers had no voice has had,0
no justice and i do that and i represent them against the powerful and this is what i work to work to,0
equalize the playing field so that power can meet power on an equal playing field well one one case that has,0
changed the world for women obviously was rob versus wade,0
and you represented norma mccovey who was the original jane doe,0
and you know exposing her in a very risky time you know exposing who she was and all,0
the animosity at the time was really dangerous and yet you really,0
stuck by her and really created a platform and of course rob versus where it is,0
something that all of us every woman i believe that understands the reality of their,0
lives and what are the consequences that is one of the fundamental rights,0
that women have to fight for so tell me about that environment you were very,0
you know astonishing in in even early on at that time,0
in terms of giving voice to that tell me how that changed your life why were you so vocal about it,0
and what in your life created the pathway for you to make this,0
choice to be a leader in that arena for all women well roe v wade was one of the most,0
important united states supreme court decisions ever it it decided that women do,0
have a legal right to choose safe legal affordable available abortions,0
and that's important because prior to 1973 when roe v wade was decided in many,0
states in the united states states had made it a crime to have an,0
abortion not necessarily for a pregnant woman to have one but for a licensed health care provider such,0
as a doctor to provide it and therefore women had to go to if they wanted an abortion uh,0
generally to uh back alley abortionist who was not licensed who only did it for,0
the money and many women prior to 1973 in the united states,0
then uh were maimed or died from illegal abortions i,0
was a person who was a victim of gender violence uh in mexico many years ago and,0
when i came back to the united states and found that i was pregnant i wanted to have an abortion and then i,0
found out that it was a crime in many states or that at least at the minimum i would have to go through so,0
many hoops to get one that you know it just might be too late by the time i,0
i was able to get one or i didn't want to go through all that uh because i didn't want to be public,0
about it uh in any event so i had to have a back alley abortionist i,0
ended up uh hemorrhaging with uh a 106 fever i think i had and i had to,0
be taken to the hospital and packed in ice and almost died so and and that by the way i i discuss,0
in my documentary on netflix which is still streaming called seeing,0
all red so big and and then of course and the nurse in the hospital said to me,0
well i hope this teaches you a lesson um of course it did teach me a lesson,0
but the lesson was not the one that she thought i should learn it was that i believe that abortion must be,0
legal so that women don't have to risk their lives uh by having illegal abortions that is,0
abortions which could lead to their death so i have been for all of my,0
adult life a major uh supporter of legal abortions and of course,0
since 1973 the roe v wade decision it's you know that having abortion,0
be legal has been at risk because the anti-choice people whom i,0
also call the mandatory motherhood crowd they you know they,0
have been doing everything they could to chip away to erode to eliminate that constitutional right,0
to choose abortion in other words it didn't end in 1973 with roe v wade um and so ultimately while,0
well i was not the person who argued before the united states supreme court in roe v wade i did meet,0
uh jane rowe the real jane rowe and um at actually it was the pro-choice,0
rally and she came up and introduced herself to me and i was,0
asking her well are you going to be speaking and i was really shocked to learn that she had not been invited to speak,0
and yet the whole rally was about roe v wade in any event uh we we got to know each other and she,0
wanted to speak out and so i assisted her in doing that because i wanted people to know there's a real person,0
here not just an anonymous name jane,0
doe and she was very happy and wanted her actual name to be out,0
there so i helped her to speak out over the years there was a point,0
a little bit later in her life uh where she decided to then go over to the anti-choice side and,0
uh of course since i'm all about choice i have to support her choice not to be,0
pro-choice why i decide to choose why did she decide that,0
well she didn't say at the time but right before her death she did an interview and she seems to,0
have indicated in that interview which i've seen that really,0
because she was getting paid to be anti-choice uh you know and that she was in dire,0
economic circumstances and she needed the money so the pro-choice side was not providing,0
economic uh support for her but the anti-choice people were willing to do that but,0
she revealed she was actually a pro-choice person so in any event it's not my job to judge,0
women and second-guess them and criticize them it's my job to you know try to,0
understand them and help them through difficult circumstances if i can if i'm the person to do that so uh i was,0
very happy at that at the end she in a way fessed up as they say,0
uh confessed that she really was pro-choice so that means that she's really not somebody that the,0
anti-choice uh movement can use any longer but i i have been very concerned about,0
issues of reproductive rights years ago i sued a right to life pregnancy,0
counseling center for false advertising and uh we were successful with that case,0
so we will continue to to be ever vigilant that roe v wade still you know,0
is maintained bestows the law of the land and that we can not allow it ever to,0
states ever to criminalize abortion again and right now you know we're particularly vulnerable,0
because of the supreme court's makeup and because the last administration,0
chose so many concerned conservative judges justices so how do you think,0
that is going to fan out in terms of roe versus wayne well daphne you just,0
made a very very important point and that is the selection of the justices to the united,0
states supreme court that trump uh actually rushed through,0
uh the confirmation of now associate justice of the u.s supreme,0
court amy coney barrett she obviously was chosen in part,0
because she has been extremely anti-choice and that is not an opinion that's just a,0
fact uh because there was evidence that she'd signed petitions uh you know against abortion and had,0
you know she has very very strict views about uh abortion what she will do in,0
future roe v wade cases or what i call the offspring of roe v wade you know it it does send,0
chills down my arm and at worry is of concern to me because we know,0
where she stands and the balance of the supreme court now has been tilted to the extreme right,0
um and um so the loss of my shiro and i'm sure,0
you're shiro and then i'll put that right here and that's ruth bader ginsburg,0
the loss of her on the united states supreme court and the filling of her,0
seat with amy coney barrett who has in many ways diametrically opposed views to,0
uh ruth bader ginsburg is something that is going to lead for serious consequences and i believe a cut,0
back on women's rights in the years to come and she's a young woman,0
so she might serve for 40 50 years on the united states supreme court,0
we always say elections have consequences and one of the consequences of trump's,0
election or selection depending on your point of view was that he was able to appoint believe,0
three justices to the u.s supreme court and they were uh jammed through,0
uh by mitch mcconnell because this republicans also control the united,0
states senate that is there in the majority and all persons who wish to be confirmed as,0
justices of the supreme court have to be confirmed by the senate judiciary committee and so of course the majority were,0
republicans and they just voted for you know whomever senator mcconnell,0
uh wanted to be confirmed there might have been a one or two here,0
and there who who refused to go along with it but obviously there were enough republicans to make sure that,0
all those three choices those nominations of uh trump were confirmed so we'll have,0
to see what happens in future years um i i'm not optimistic about,0
you know about civil rights uh in the era of the supreme court in the near future,0
so um this is what concerns me a tremendous amount because right now,0
you mentioned that there is a war against women um i launched this network and,0
it's amazingly enough we actually have as many male viewers as women viewers which is,0
great but i launched it to address the interest and the needs of women,0
and to platform women in a in a better way than the last so many decades,0
have been doing but i'd like to commend you on that if i may interrupt because my understanding daphne is that you are,0
the only woman who owns a television network,0
is that true yes it is oprah was the other one but unfortunately,0
in order to protect the content she had to sell a lot of her shares,0
to be able to produce more content that elevated her brand so she actually has suffered,0
losing a tremendous amount of her shares i just want to commend you because you're a pioneer and a travel,0
blazer and it's not easy it's complicated and i'm sure you have to fight every day,0
uh to uh you know to support and protect what you have built,0
so i want people to know you know the first one is the one who breaks through the glass,0
ceiling and then i know daphne you're a very big advocate for,0
you know equal rights for women and then helps others to be able to move forward,0
well you know a part of it is we have actually premiered a great film called woman i'm sure,0
you've seen it and it took five years to interview women who broke the silence on violence,0
against women from all over the world and you know as well as this um you know,0
this particular website dosomething.org have actually verified that there are between 20 to 40,0
million women across the world who are sexually enslaved,0
or are trafficked as human human trafficked people uh and and the reality is,0
that the world seems to be ignoring it to a great extent and it's slavery we fought against,0
slavery with the idea that we have the flag of,0
freedom as a part of the ownership in america but yet,0
the united states of america is the number one center for sex trafficking around the,0
world and los angeles is the number one city so my question to you here you are you know,0
dealing with you know bringing forward the women that have come forth with such,0
bravery whether it's roe versus wade whether it's all the women that came to talk about,0
jeffrey epstein or about president trump about harvey weinstein,0
but yet beyond that women are suffering across the world because,0
um so many women that i have met have talked to me about either being,0
economically enslaved whether their husband needs to see receipts for everything and one woman,0
told me that she had to hide money behind a picture frame just so she'll have a few dollars of her,0
own so many of them are sex slaves basically so and divorce for middle class,0
and working women is a one-way ticket to poverty and family laws become accessible,0
because they the lawyer they mostly it's the men who are the,0
earning spouse and therefore they can hire the better lawyer and that better lawyer is ultimately,0
potentially an employee an employer to the judge because the only time they make money is,0
when they become rent a judge how what do we do now,0
to do something to stop the demand and to stop,0
war against women well the only people who really can stop the war,0
against women are women yes and they have to,0
when they think it's the time and that's not every time it's when they decide it's,0
time they need to exercise whatever legal,0
rights they have and they have to not just suffer in silence i do represent a number of very brave,0
victims of sex trafficking of underage girls by jeffrey epstein and we have lawsuits,0
filed in new york and you know these women are very brave,0
two have taken that action but women should know nobody's gonna do this for them,0
they can only do it with them so women have to know what their options,0
are the benefits and the risks of each option,0
and then make an informed decision about what if anything they can do silence is an option living in fear is,0
an option being paralyzed by fear is an option but is that the best option,0
there are other options available to them so only when women become empowered and,0
break free of their fear and the silence you know are they going to be able to,0
help win change i always say no one has ever given women any rights,0
up to and through today uh no one ever gave women the right to vote,0
right he had to fight to win the right to vote women like alice paul in the united,0
states were arrested taken to jail for protesting,0
and fasted some people some women died trying to win the right,0
to vote uh and we are all beneficiaries of their,0
courage and their perseverance today ultimately,0
from after 72 years women won the right to vote in the united states in 1920 100 years ago it's been 97 years,0
and we still have not yet won the passage of the equal rights amendment to the united states constitution that simply states,0
that equality of rights under the law shall not be denied or abridged by the united states or by any state on account,0
of sex no one's ever going to give us the equal rights amendment we have to fight to win,0
it we're in that fight but there are not enough women fighting to and advocating for it,0
and of course we need supportive men as well but let's face it most of this is going to have to be done,0
by women becoming empowered so uh that's what we are,0
doing it is something that everybody needs to do something every day everybody can do,0
something every day they can devote their time they can devote their funds,0
they can uh you know get the word out on the internet or elsewhere,0
everybody can do something but because we can't do everything,0
doesn't mean we can't do anything we all can do what we can do in the way that we can do,0
it so i know you have been a very very strong,0
advocate daphna against violence against women and you continue to speak out against it and for the protection of,0
children um and so that you know we all can do what we can do but let's face it we can't just talk,0
about problems we have to get into how do we go about solving these,0
there are opportunities and options to solve some of them and so,0
even acknowledging what they are as you just pointed out a long list of injustices all of which are true,0
um that you know we can each decide what we can tackle in our own way,0
and how we can make a difference yeah no i i hear you and i think about immunity for instance,0
you know judges in family court are immune even if these women wanted to sue them,0
the most that they can do is file a complaint trump was immuned,0
well actually he's not immune from a lawsuit for certain things right and he will find that out after he,0
is no longer in office uh january 20th so uh no he may think he's immune he,0
could try to pardon himself for any federal crimes uh and i expect that he will yes uh,0
but it doesn't mean that that is going to be a valid use of the exercise of the pardon power,0
and uh and so and it certainly cannot pardon himself from any state crimes,0
so uh and and there'll also be civil lawsuits he's gonna have to face,0
he's going to be stepping into a whole new world that is something i think he fears,0
and he should fear it because it's going to be a real swamp for him it's a swamp that,0
he created he said he was going to drain the swamp but he is the swamp,0
and he's going to find himself sinking deeper and deeper into that legal swamp uh once he's no,0
longer in office are you here to speak,0
truth to power [Applause],0
and to abla and let me just say i'm here,0
to speak truth to power i'm here to speak to the president of the united states,0
who shut down the government and put more than 800 000 people out of work and i say to you,0
president trump we are going to shut down your attacks on women's reproductive,0
rights [Applause] we are going to shut down your attacks,0
on legal safe available affordable abortion,0
and we are going to shut down your attacks on trying to limit our insurance and,0
access to birth control [Applause] and your attacks on health care for all,0
americans we are going to shut down your,0
thousands and thousands of lies it's really interesting to think as of,0
him but of him in a company of men who have made it a habit,0
of thinking they can get away with sexual violence against women and you've,0
been involved in some of these cases many of these cases yes even with bill cosby you know,0
he was such a make up mega style that everybody else was so afraid,0
and women were afraid of speaking out i know my friend beverly johnson finally,0
spoke out but you gave these women the courage,0
to come forth and take a risk no matter what the consequences were,0
and i saw them i saw them broken because they were made into villains,0
and you took gave them the courage to see themselves as not as villains but on the contrary as,0
heroes and so i want you to first talk about how did you manage,0
to give all these women in the cosby case because of the statue of limitation,0
there was not much hope that they could do anything for themselves personally but,0
somehow you got them as a group to do the right thing,0
in terms of a man abusing women how did you manage that well,0
i do believe what gandhi said that you can be the change you wish to see in the world and even though for many of these women,0
who allege that they were victims of mr cosby it was too late as a matter,0
of law because of the statute of limitations that arbitrary time period set by law,0
different in every state different if you're an adult or a child when you are,0
the victim of sexual assault because it was too late for many of them to even have access to justice by suing,0
we decided you know what let's try to change the law let's try to change the statute of,0
limitations make it a longer period of time for a victim to sue or,0
eliminate it for victims of rape and sexual assault,0
so i became involved along with my clients who are my inspiration and i testified,0
in nevada before the legislature in colorado before the legislature in california,0
before the legislature and of course we did what mother jones the famous,0
labor organizer said which is don't agonize organize so we did we did,0
and we organized and we lobbied and we testified and so we were able to change the law in,0
three states actually there's a i think in the district of columbia we made a change too because i had a client there so having,0
said that there's still a long way to go but it started a ripple effect and now,0
it's happening in many other states even without our going there uh and so that's important,0
so we take women often they come to me as victims and i like to bring them to,0
the next stage which is survivors and then to the last stage which is fighters for change,0
so that's what we do and we love to see women you know doing it becoming the persons,0
that they should be learning that they have more strength and courage to win justice than they,0
ever realized that they had so it's my honor to be with these women,0
and help them to become the fighters for change that they always perhaps wanted to be,0
and now they are and now they're role models for many in their own families in their workplaces in their communities,0
in their lives i wanted to just ask you a question in a very non-partisan way i don't care if,0
anybody is a democrat or republican it's immaterial,0
we are women so my question to you is in view of the fact that all of these,0
women came forth and talked about how president trump hurt them,0
and yet in the last election 55,0
of all white women voted for trump why how does that,0
relate to who we are as women i have we not done a good job in reaching out,0
to women to white women where is the problem here i don't get it,0
well i guess they see other issues as more important in their,0
lives than that i agree with you it's difficult for me to understand i don't have the answer,0
72 million people voted for uh trump in the last presidential,0
election fortunately 80 million uh voted for the biden harris ticket,0
and so i can't tell you that there's a lot of money in the republican party that is able to perpetrate,0
a lot of lies a lot of misinformation,0
and some people just buy right into it and,0
they accept the lies they either don't know their lies or they disregard the fact that they if,0
there are lies um in any event the good news is we now have a change in administration,0
right uh and and we can make some progress it's not going to be as much progress as we all want,0
unless we can make substantial inroads in the united states senate,0
we don't know if that's going to be possible this time but it's it's key and so uh you know women themselves have,0
to be educated about their own value a lot of women didn't think women should have the right to vote they bought into the stereotypes,0
they bought into the lies and the misconceptions about what would happen if women,0
were afforded and won the right to vote so you know change has always been made,0
by a relatively few people and we do need more education of women,0
and not because women are socialized to think that they should be second-class,0
citizens um and a lot of women you know they think that having a male chauvinist in,0
their life for example is a positive whereas you know married,0
to being married to a male chauvinist or in a relationship with a male chauvinist can be dangerous to a woman's health,0
often is because the men who buy into that stereotype often will,0
you know engage in acts of violence against women uh their wives or significant others,0
um and they are controlling and often they will isolate the victim,0
and they will hurt the women sometimes kill those women uh so uh the bad news,0
is for male chauvinists that they are male chauvinists and the,0
american psychiatric association has classified male chauvinism as a certifiable mental,0
illness that's the bad news it's a mental illness the good news is it can be cured,0
so we would like those who are male chauvinists to get treatment we need to educate women about the,0
dangers of being with the male chauvinistic can seem at first exciting he's constantly calling you he wants to,0
be sure that you're okay may actually he just wants to make sure that you're not with anybody else and uh,0
and and you know he acts as though he wants to be the prince charming you don't have to worry about the money,0
and he'll tell you what to do in reference to sex you don't need to know anything and all of that is very dangerous,0
because he's trying to make you dependent and dependency can be very dangerous,0
because you lack your lack of education about your finances about your sexual life about,0
you know your your options and your resources that can be very dangerous to a woman's,0
future and her children's future those are the most important words,0
you know what you've just said is the truth that every woman needs to hear and it's,0
interesting talking about that because you then represent a woman,0
such as in the scott peterson case and you turn amber from the entire,0
population thinking she's a villain to a hero because you address,0
the real issues of what she was facing you know i'd love to know what it was,0
like for her but for you to kind of enter that and it's interesting because,0
when you and i talked one of the things i didn't know about the law,0
first of all you made me aware that an an attorney general a district attorney,0
is representing the state they're not representing the woman or the victims right and number two that through,0
not having to have the confidentiality of the court you were able to lend your,0
voice and your legal information to the outside world by virtue of,0
not having to be confined this is brilliant and i'd love you to,0
explain how does that unfold and how did it help,0
amber and in view of the fact that scott peterson may be back in court,0
what does that mean after that in any criminal case staffner,0
the prosecutor represents the people of the state not the victim the victim of the crime,0
for whom charges have been filed is often called the complaining witness uh,0
and the significance of the fact that the prosecutor doesn't represent her is that whatever she tells the prosecutor,0
is not confidential right and usually has to be turned over to the other side that is to the defense,0
so many victims don't understand that because they think oh prosecutors bringing the criminal case,0
and has agreed that i can be the victim that must mean that she or he represents me doesn't mean that at all,0
and in order to have confidentiality you have to have a private attorney most people don't have private attorneys,0
in criminal cases one because they wouldn't know where to find one to represent them two they can't afford one right and,0
three they don't understand what role they could play but in any event amber reached out to me during that,0
criminal case and so i did agree to his sister i thought she was very brave the fact that she was willing,0
to at the request of the police secretly record the telephone calls of scott peterson,0
and that was putting her life and her her baby's life in peril because she was living alone at,0
the time and if he had found out that she was doing that he could have come to kill her,0
um in any event i thought she was so courageous she deserved to be supported so,0
i did agree to become her attorney and she went from being vilified by,0
supporters of the defense scott peterson two by the end i think people understood that she was the hero of the case,0
and he was convicted there are issues now uh before the california supreme court,0
uh and we'll see what happens with this case but he is on he has been convicted of first degree,0
murder of his wife lacey peterson and second degree murder of um you know the fetus that she was,0
carrying uh so we'll see what happens um but uh yes it's something important for,0
people to know and um i also represent victims of r,0
kelly victims of jeffrey epstein victims of harvey weinstein,0
bill cosby victims victims of our of cuba gooding jr or persons who allege,0
they are victims and many others in some cases we have civil cases that i'm representing the,0
victims in as well as criminal cases so knowing options is important,0
and uh and when these women exercise their options it's not only often benefiting them it,0
also is helping to benefit other women and it's interesting because gloria steinem said that healing a part,0
of healing for a woman is actually doing something to heal another woman who has suffered from the,0
same cause which is violence against women and you you know having experienced what,0
you experienced it seems that it's a never-ending well of you helping vulnerable women and i,0
don't know if people realize that often and you said it but i want to emphasize it that often these women,0
don't have any money and they come to you because they are so desperate not to be,0
drowned by the usual approach to this kind of cases,0
and time and again you become their voice but you become,0
the voice of all women including me and i want to really really thank you from the bottom,0
oh well thank you well we you know that some things have to be done because they're right and because it's important uh that they,0
be done and so you know we were honored to represent amber,0
uh also the victims of epstein and and and we actually still have a civil case that is pending against mr,0
cosby for a person who alleges that she's an adult victim of child sexual,0
abuse by mr cosby that is what she alleges in her lawsuit that is pending in in,0
santa monica l.a county superior court and we'll soon get a trial date so we have to you know we have to you,0
know keep on keeping on you know we're talking about um the retrial,0
of scott peterson and i know you explained to me that there was some questions about a couple of the jury,0
members but um in terms of the harvey weinstein i believe he's gonna be,0
tried in california now the uh case will be prosecuted in california as,0
well as in new york uh where he was convicted in new york and uh the,0
main victim in the case for whom he was sentenced to 20 years for criminal sexual assault was,0
my client mimi haley who's very very brave and,0
uh he was also sentenced to three years for another victim whom i do not represent in california,0
uh when after he has extradited here uh the prosecution will begin next year,0
and he is also indicted here or he will be is charged here uh,0
some very serious charges of rape and um there so i represent,0
two of the alleged victims in the criminal case that will uh proceed in california,0
next year i also want to say that women should know that often they can file civil cases as,0
well it's not just a criminal justice system that is an option take sexual harassment for example,0
last year our our law firm won the largest verdict in california for one victim of sexual,0
harassment by a billionaire and the jury came back with a verdict of,0
58 million 250 000 for one victim of sexual,0
harassment that we represented a few months earlier we had another case,0
that we tried that also was before another jury in la county for another,0
victim of sexual harassment by the same billionaire and that jury awarded 5 million dollars,0
for that victim of sexual harassment so i literally want wrongdoers to have to,0
pay the consequences of their wrongs against women and that i think is a teaching moment,0
for them that they have to pay for what they've done so next time they have to think about do,0
i really want to do this to this woman what's it going to cost me maybe i shouldn't do it,0
yeah and it's funny because ultimately all of these people are narcissists the billionaires,0
and time and again those cases are about the billionaires and the thing that hurts the most,0
actually is money so you actually hurt them where it really means something that's right,0
but come on talk to you about jeffrey epstein for a second sure jeffrey epstein,0
you know a part of his entire case obviously i don't think that he actually,0
committed suicide but that's a whole other thing i think something happened to him,0
because there were too many powerful people involved but my question to you about him,0
how is it that he did this for so long he was actually,0
indicted before and got away with it and where is the justice system,0
in terms of all these women that were hurt how can they delay and not,0
deal with something that continues to hurt young women most of them are not even of,0
age well it's true that he was charged with sex trafficking of underage girls and,0
now there is even though he is deceased and there is an investigation of the condition conditions which led to his,0
death um whether and to try to determine was it homicide or suicide,0
but i will say there's also a prosecution now against a person who was alleged to have,0
conspired with mr epstein that's ms maxwell uh two sex traffic girls,0
so um there it's a long story i they obviously in florida,0
uh there should have been i think in my opinion a federal prosecution of mr,0
epstein at the time and said it was left to state authorities he got a,0
sweetheart deal back back in the i think it was 2008,0
uh and he was able to enter a plea to solicitation of,0
prostitution which is ridiculous you shouldn't ever call a girl who is a minor,0
who is a child a prostitute they're victims they're not prostitutes,0
they're not adult consenting adults let's put it that way any event that is still being,0
investigated as to why the system failed uh the victims,0
at that time but right now uh this criminal prosecution ms maxwell it's,0
ongoing her trials next year i'm representing 21 victims of jeffrey,0
epstein there's a claims procedure that is set up for them which is good uh where uh funds have been allocated,0
uh from the estate of jeffrey epstein and we are seeking accountability uh through that claims,0
procedure for many of our clients so that at least they can be compensated for what they suffered after we proved,0
what they suffered and we proved the damages and so we're happy about that because there should be,0
accountability to them and uh and even though he's deceased,0
it's not too late for them to win whatever justice is possible under the circumstances,0
you know it's it's interesting because i was talking to this incredible woman norma who is that,0
triathlon she was actually trafficked and she explained to me the whole,0
position of maxwell in this entire ring and they are called the down,0
woman the down woman is the one that befriends the girl makes her feel that this is,0
okay there's nothing wrong with doing it and then becomes part of the threatening but usually she,0
said the down women themselves have been brainwashed,0
and harassed and they are much like better women do you believe that that's true gloria,0
you know i i don't want to say what i know about miss maxwell because whatever i know it's pretty it is almost,0
entirely based on attorney-client privilege conversations and so i don't disclose,0
what my clients tell me and also i'm not there to psychoanalyze anyone i'm not a,0
psychiatrist i'm not a psychologist i'm a lawyer so i leave that to those who are better,0
equipped to do an analysis of personalities or whatever why she did whatever she is alleged to,0
have done i can't tell you all i can tell you is i look for what can be proven in a court of law,0
and then you know she certainly has a right to a fair trial but so do the victims uh or the persons,0
who allege they are victims so we'll have to see what happens well i mean i think the most important,0
thing is that we want to end on is the war against women,0
you know because it's prevalent in so many different arenas not just in the,0
justice system which are laid out before not just in family law not just,0
in sex trafficking but in the workplace women across the board many many women,0
live in fear and whereby men have boys club have we,0
you know their leaders such as you and gloria steinem who have actually been able to,0
aspire and inspire a movement of women to feel like there is,0
a ghost club and not just the boys club my question to you is what do we do to,0
stop the demand so that we don't have to go through this war on women,0
well of course fear is the weapon that keeps women subordinated right and,0
there are real risks in certain situations for women to speak out or to exercise their,0
options uh that may not involve speaking out like we've done thousands of confidential settlements which are,0
also very important because women have been able to get wind compensation through our,0
settlements and you know go on to a better chapter in their life but having said that you know,0
that is the weapon and you know we need to help women,0
learn how they can break out of their fear uh there's a cost to living in fear and,0
there's a cost to breaking out of the fear and they'll help decide which is better for them,0
uh and uh once they start do that kind of analysis often they will break out of their fear,0
uh so all i could say is we need more women in each and every aspect of life as,0
uh associate justice uh ruth bader ginsburg once said when she was asked how many,0
women should there be on the as justices on the united states supreme court she said nine,0
and and everyone said wow why i mean they were like shocked and she she pointed out that nobody was shocked,0
when there were nine male justices but the idea that somehow that there could be nine female justices,0
somehow was shocking to women that shows you how far we have to go,0
um and so i think that women belong in each and every aspect of life,0
uh i had the honor and the pleasure to have dinner with uh ruth bader ginsburg,0
actually about a year and a half ago something like that year and a half two,0
years ago at the united states supreme court and then i saw her earlier this year as well,0
and we had a wonderful chat about women's rights the bottom line is this we need more,0
women elected to office on the local level the state level and,0
the federal level to congress we need more women judges and more women,0
justices we need more women on boards commissions and agencies we need more women who to lead,0
fortune 500 businesses we need more women at you know at the top,0
in education in business in the entertainment world in the sports world uh in the legal,0
world uh in you know every aspect of life and until we have true integration of,0
women in every aspect of life we will not enjoy equality but we must keep pushing,0
for it that's the goal gloria i can't thank you enough i adore you you've been,0
a champion for all of us and we are devoted to you because your,0
voice means freedom to so many of us thank you so much stefan and working,0
together we're gonna do it as susan b anthony said failure,0
is impossible not an option failure is not an option,0
you,0
counselor thank you so much for joining me I appreciate it my pleasure we have a long history so I figured why not come,0
and do the podcast I thought it was a great idea well I love having you uh and you are a historical figure uh when it,0
comes to this country's profound interest in True Crime many many big,0
cases we'll talk about a couple of them but it's really exploded in the podcast,0
uh space and digital media why do you think that is that in this new form of,0
media there is such intense interest in one of the oldest genres of Storytelling,0
that we have it's you know it's it's very interesting to me it used to be that if you were a criminal defendant or,0
or somebody accused in the True Crime space that I used to call the cable and,0
People magazine kind of the axis of Evil for a criminal defendant there was always that Fascination I mean I would,0
talk to people people at People magazine and they would tell me that the difference in a cover story on the,0
newsstand you could directly tie to a True Crime Story as opposed to a,0
celebrity puff piece so there's always been that kind of Fascination the in the podcast world I if all you've got to do,0
is take a look at the charts I do it on occasion the Apple charts and it's amazing to me uh the the True Crime,0
Fascination in cereal and you know it's now actually making of a murderer and,0
how that podcast it's now kind of gotten into the courtroom where you know in,0
cereal there was a uh I don't know if I would call it an exoneration but clearly right there there was the most printing,0
trial making of a murderer it changed some Minds not totally but uh and with,0
Peterson the there's a newfound fascination with it we'll know sometime in February if that translated into a,0
new trial or no so Scott Peterson um charged convicted sentenced in the death,0
of his wife an unborn child was an active participant in the initial,0
search for her did media did a very uh famous slash Infamous interview with,0
Diane Sawyer one of the best in the business a mentor of mine you were involved all along the way do you,0
believe he deserves to have his conviction thrown out and get any type of reassessment it's funny you mentioned,0
the Diane Sawyer interview because I was doing a lecture the other day and they said there's nothing more painful to a,0
criminal defense lawyer to watch your clients interview get played at your trial and there's nothing you can do,0
about it as an aside I was talking about how it was with SPF that the lawyers are,0
telling him to shut the uh up and uh here and by the way he ends up getting,0
indicted in record speed in the southern district by the feds coming back to your question does he deserve a new trial yes,0
you know what happened was the Supreme Court of California unanimously granted,0
a um the appeal on the penalty phase and,0
the reason they did that is because we were objecting at the time that the judge was using the wrong standard if,0
somebody said I'm against the death penalty he didn't ask the next question which was can you set that aside and,0
still judge and follow the law he wouldn't do that he was automatically dismissing jurors who were anti-death,0
penalty so that ended up you skew the jury to get all pro-death penalty which,0
Studies have shown that tends to be pro-prosecution as well so then he should only get a new sentencing phase,0
shouldn't it okay that's what we got he got a new sentencing phase and by the way I don't think that should be the law,0
I think if you use the wrong standard and you've skewed the jury pool that,0
should go to the guilt phase but that's not apparently the law well hold on let's take a beat on it here we are in a,0
podcast which means I'm not going to cut you for a commercial anytime soon what are you talking about why AI if they get,0
the sentencing part wrong would you vacate the guilt or innocence aspect of,0
the case because what you did is you skewed the jury pool the veneer from the,0
get-go you only had people who believed in the death penalty and wanted to give,0
the or didn't have a problem giving the death penalty and you took away people who had problems with the death penalty,0
look the most important part of any trial I don't care civil criminal misdemeanor felony is jury selection I,0
mean most cases 95 percent of the time are over in jury selection I know,0
there's a lot of lawyers who will tell you it's after opening statement it isn't it's who you pick as a juror and,0
by the way let me tell you why you can be the greatest order in the world you can be Clarence Daryl Redux but the fact,0
is in any whether it's two-week trial two-month trial the one-year trial,0
you're not going to change somebody the prison to which they look at life all you have to do is take a look at our,0
political Wars here nowadays and it's very hard to talk to somebody and get,0
them to change their mind and that's the same thing with jurors so if you start a case with people who are predisposed to,0
and don't have a problem with the death penalty and you eliminate people who,0
have misgivings about the death penalty you have ceded a pro-prosecution jury,0
and that and if you say that they use the wrong standard which the court unanimously did then I think that,0
infects the guilt phase as well interesting argument I'll let you decide at home send the comments to garrigus,0
rhymes with asparagus now few questions sure one is easy for you to answer but I,0
will tell you in advance and you probably know this already it is one of the least satisfying answers that a,0
member of the bar gives to lay people those who are not members of the bar not lawyers,0
does it bother you should I get yeah guess what it is the question is how do,0
you sleep at night if you have a client that you know is guilty and you end up,0
getting them an acquittal or you're arguing for an acquittal yeah especially this guy that we're talking about right,0
now I will tell you that and uh this is not original with me it was something,0
imparted to me by my father who was a hard church between homicide prosecutor in his bank the time you lose sleep is,0
when you have somebody that you think is innocent and I know that it's not a popular sentiment but I sat there for,0
the better part of the year I knew the evidence I at the time not now but I,0
knew the evidence in real time better than anybody clearly better I think than other than the public did and I will,0
tell you that there was never evidence sufficient Beyond A Reasonable Doubt to,0
convict Scott I just didn't see it now the there was some kind of resonance,0
with white professional women and the residents was they were I could talk to,0
somebody I would be at the gym in the morning before going to trial and they would they'd say what about this and I,0
said well that's not really true it didn't happen that way and what about this and you know he was talking to his,0
lover and and telling her that he was in Paris and I'll explain well the reason he was doing that is he knew that once,0
Amber came a surface that all lies were going to be on him and they'd stop searching for Lacey and you could,0
explain everything and then at the end I would always get the same response well well I had an ex just like him and I,0
could see it and you can't argue with that that's just something that's that's visceral that I can't get that you can't,0
get around I totally get the idea that uh 100 guilty men should go free so that,0
an innocent man doesn't go to prison um and I actually believe that but I also get why it's so frustr trading,0
because sometimes you just know I mean look the most basic standard is very difficult,0
for a criminal defense attorney to deal with but you understand both sides of the ball very well is that well if it,0
